"",650,670,0.800000,1.000000,16.406754,152.520918,0.519070,-0.336623,20.034581,-91.815625,-5.472753,17.062117,0.393653,-56.885338,3.428450,7.915141,-0.541899,-3.611933,-4.178348,
"",670,700,0.800000,1.000000,14.998488,132.053473,0.561573,0.248707,19.914201,-79.503212,-5.471400,14.693065,6.595892,-48.483168,-1.450984,5.738122,0.493637,-2.788673,-4.326888,
"",700,750,0.800000,1.000000,8.477800,105.739594,0.230682,-0.079916,17.585713,-58.305684,-2.480866,9.940918,1.884168,-35.195105,1.432292,3.543404,-0.160384,-1.738995,-3.189196,
"",750,800,0.800000,1.000000,6.272498,77.166509,0.120804,0.382039,15.312978,-39.092712,-1.671390,5.888473,1.082360,-20.787326,0.560318,-1.444129,0.321155,0.615352,-0.924799,
"",800,850,0.800000,1.000000,4.312067,60.721421,0.195829,-0.275689,10.183630,-27.000332,-1.595169,4.761712,0.942845,-15.348387,0.131619,-1.703973,-0.210376,-1.716876,-3.403105,
"",850,900,0.800000,1.000000,2.591335,46.313965,0.049556,-0.070046,11.858334,-20.381076,-0.572732,3.443064,2.217616,-10.259479,-1.310806,-1.994515,-0.059922,-1.393287,-1.431037,
"",900,950,0.800000,1.000000,2.361380,34.870321,0.060913,-0.013205,9.963146,-14.719664,-0.870510,1.718308,-0.952167,-8.457718,1.495723,-0.480912,-0.067761,0.270382,-1.440876,
"",950,1000,0.800000,1.000000,0.711091,27.060372,0.012340,-0.049727,9.186163,-10.269335,0.025708,1.492629,-0.533838,-4.302644,-0.242132,-1.234938,-0.113536,-0.612915,-0.161359,
"",1000,1100,0.800000,1.000000,0.930573,19.856895,0.006421,0.011910,6.785864,-7.583150,-0.229674,0.761603,0.192130,-2.439900,-0.181650,-0.733362,0.020211,-0.400288,-1.119199,
"",1100,1200,0.800000,1.000000,0.422243,12.457544,0.008265,-0.009244,5.440881,-4.220486,-0.037029,0.477889,0.158233,-0.139075,-0.122198,-1.044339,-0.002350,-0.009402,-0.351351,
"",1200,1300,0.800000,1.000000,0.093048,7.857171,0.000711,-0.045508,4.894799,-2.380834,0.031665,0.284720,0.215593,0.660586,-0.075773,-1.137683,-0.028278,0.018168,-0.412102,
"",1300,1400,0.800000,1.000000,0.198843,5.130184,0.002573,0.030554,3.369874,-1.356942,-0.068422,0.110944,-0.220950,0.956825,0.063319,-0.982593,0.019936,0.140437,-0.041279,
"",1400,1500,0.800000,1.000000,0.121695,3.123849,0.000325,0.001090,2.917050,-0.658582,-0.047146,-0.030196,0.001320,0.893253,-0.040654,-0.481175,-0.006964,-0.081304,-0.126280,
